"","OrganizationID","MLocID","StationDes","MonLocType","HUC12_Name","ELEV_Ft","AU_ID","WaterTypeCode","WaterBodyCode","ben_use_code","OWRD_Basin","wqstd_code","Pollu_ID","Char_Name","SampleMedia","SampleSubmedia","Sample_Fraction","Result_status","Statistical_Base","Time_Basis","SampleStartDate","SampleStartTime","Act_Depth_Top","act_depth_height","Result_Type","Result_UID","Result_Numeric","Result_Unit","IRResultNWQSunit","Result_Operator","IRWQSUnitName","lab_Comments","General_Comments","QualifierAbbr","QualifierTxt","DO_code","DO_Class","DO_SpawnCode","SpawnStart","SpawnEnd","crit_30D","crit_7Mi","crit_Min","in_spawn","Do_7D","Date","dosat_mean7","Violation"
"11","RRWC_WQX","26637-ORDEQ","Little Butte, at mill diversion pond nr. Reese Cr. Rd. (Rogue)","River/Stream","Kanutchan Creek-Little Butte Creek",1303,"OR_SR_1710030708_02_105521",2,2,2,"Rogue",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","7DADMean","7 Day",2015-12-02,"00:00:00.0000000",NA,NA,"Calculated",42704107,12.75,"mg/l",12.75,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",15,2015-09-15,2016-06-15,8,6.5,6,1,12.75,2015-12-02,99,0
"12","RRWC_WQX","26637-ORDEQ","Little Butte, at mill diversion pond nr. Reese Cr. Rd. (Rogue)","River/Stream","Kanutchan Creek-Little Butte Creek",1303,"OR_SR_1710030708_02_105521",2,2,2,"Rogue",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","7DADMean","7 Day",2015-12-27,"00:00:00.0000000",NA,NA,"Calculated",42704831,12.05,"mg/l",12.05,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",15,2015-09-15,2016-06-15,8,6.5,6,1,12.05,2015-12-27,98.8,0
"13","RRWC_WQX","26632-ORDEQ","Little Butte Cr. at bridge in town of Lake Creek (Rogue)","River/Stream","Lake Creek-Little Butte Creek",1625,"OR_SR_1710030708_02_105521",2,2,2,"Rogue",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","7DADMean","7 Day",2016-09-22,"00:00:00.0000000",NA,NA,"Calculated",42690939,9.4,"mg/l",9.4,"=","mg/l","Failed. Quality control criteria exceeded during analysis.",NA,"DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",2,"Cold Water",15,2016-09-15,2017-06-15,8,6.5,6,1,9.4,2016-09-22,96.9,0
"14","RRWC_WQX","26632-ORDEQ","Little Butte Cr. at bridge in town of Lake Creek (Rogue)","River/Stream","Lake Creek-Little Butte Creek",1625,"OR_SR_1710030708_02_105521",2,2,2,"Rogue",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","7DADMean","7 Day",2016-09-23,"00:00:00.0000000",NA,NA,"Calculated",42690996,9.42,"mg/l",9.42,"=","mg/l","Failed. Quality control criteria exceeded during analysis.",NA,"DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",2,"Cold Water",15,2016-09-15,2017-06-15,8,6.5,6,1,9.42,2016-09-23,96.6,0
"15","RRWC_WQX","26632-ORDEQ","Little Butte Cr. at bridge in town of Lake Creek (Rogue)","River/Stream","Lake Creek-Little Butte Creek",1625,"OR_SR_1710030708_02_105521",2,2,2,"Rogue",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","7DADMean","7 Day",2015-09-24,"00:00:00.0000000",NA,NA,"Calculated",42691025,9.65,"mg/l",9.65,"=","mg/l","Failed. Quality control criteria exceeded during analysis.",NA,"DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",2,"Cold Water",15,2015-09-15,2016-06-15,8,6.5,6,1,9.65,2015-09-24,99.9,0
"16","RRWC_WQX","26632-ORDEQ","Little Butte Cr. at bridge in town of Lake Creek (Rogue)","River/Stream","Lake Creek-Little Butte Creek",1625,"OR_SR_1710030708_02_105521",2,2,2,"Rogue",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","7DADMean","7 Day",2015-09-28,"00:00:00.0000000",NA,NA,"Calculated",42691253,9.64,"mg/l",9.64,"=","mg/l","Failed. Quality control criteria exceeded during analysis.",NA,"DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",2,"Cold Water",15,2015-09-15,2016-06-15,8,6.5,6,1,9.64,2015-09-28,100,0
"17","RRWC_WQX","26632-ORDEQ","Little Butte Cr. at bridge in town of Lake Creek (Rogue)","River/Stream","Lake Creek-Little Butte Creek",1625,"OR_SR_1710030708_02_105521",2,2,2,"Rogue",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","7DADMean","7 Day",2016-09-30,"00:00:00.0000000",NA,NA,"Calculated",42691395,9.27,"mg/l",9.27,"=","mg/l","Failed. Quality control criteria exceeded during analysis.",NA,"DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",2,"Cold Water",15,2016-09-15,2017-06-15,8,6.5,6,1,9.27,2016-09-30,95.4,0
"18","RRWC_WQX","26632-ORDEQ","Little Butte Cr. at bridge in town of Lake Creek (Rogue)","River/Stream","Lake Creek-Little Butte Creek",1625,"OR_SR_1710030708_02_105521",2,2,2,"Rogue",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","7DADMean","7 Day",2015-10-13,"00:00:00.0000000",NA,NA,"Calculated",42691928,10.09,"mg/l",10.09,"=","mg/l","Failed. Quality control criteria exceeded during analysis.",NA,"DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",2,"Cold Water",15,2015-09-15,2016-06-15,8,6.5,6,1,10.09,2015-10-13,100,0
"19","RRWC_WQX","26632-ORDEQ","Little Butte Cr. at bridge in town of Lake Creek (Rogue)","River/Stream","Lake Creek-Little Butte Creek",1625,"OR_SR_1710030708_02_105521",2,2,2,"Rogue",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","7DADMean","7 Day",2015-10-20,"00:00:00.0000000",NA,NA,"Calculated",42692131,10.09,"mg/l",10.09,"=","mg/l","Failed. Quality control criteria exceeded during analysis.",NA,"DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",2,"Cold Water",15,2015-09-15,2016-06-15,8,6.5,6,1,10.09,2015-10-20,100,0
"20","RRWC_WQX","26632-ORDEQ","Little Butte Cr. at bridge in town of Lake Creek (Rogue)","River/Stream","Lake Creek-Little Butte Creek",1625,"OR_SR_1710030708_02_105521",2,2,2,"Rogue",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","7DADMean","7 Day",2015-10-30,"00:00:00.0000000",NA,NA,"Calculated",42692421,10.78,"mg/l",10.78,"=","mg/l","Failed. Quality control criteria exceeded during analysis.",NA,"DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",2,"Cold Water",15,2015-09-15,2016-06-15,8,6.5,6,1,10.78,2015-10-30,100,0
"21","RRWC_WQX","26632-ORDEQ","Little Butte Cr. at bridge in town of Lake Creek (Rogue)","River/Stream","Lake Creek-Little Butte Creek",1625,"OR_SR_1710030708_02_105521",2,2,2,"Rogue",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","7DADMean","7 Day",2015-11-03,"00:00:00.0000000",NA,NA,"Calculated",42692534,10.66,"mg/l",10.66,"=","mg/l","Failed. Quality control criteria exceeded during analysis.",NA,"DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",2,"Cold Water",15,2015-09-15,2016-06-15,8,6.5,6,1,10.66,2015-11-03,100,0
"22","RRWC_WQX","26632-ORDEQ","Little Butte Cr. at bridge in town of Lake Creek (Rogue)","River/Stream","Lake Creek-Little Butte Creek",1625,"OR_SR_1710030708_02_105521",2,2,2,"Rogue",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","7DADMean","7 Day",2015-11-13,"00:00:00.0000000",NA,NA,"Calculated",42692820,11.65,"mg/l",11.65,"=","mg/l","Failed. Quality control criteria exceeded during analysis.",NA,"DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",2,"Cold Water",15,2015-09-15,2016-06-15,8,6.5,6,1,11.65,2015-11-13,100,0
"23","RRWC_WQX","26632-ORDEQ","Little Butte Cr. at bridge in town of Lake Creek (Rogue)","River/Stream","Lake Creek-Little Butte Creek",1625,"OR_SR_1710030708_02_105521",2,2,2,"Rogue",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","7DADMean","7 Day",2015-12-17,"00:00:00.0000000",NA,NA,"Calculated",42693806,12.04,"mg/l",12.04,"=","mg/l","Failed. Quality control criteria exceeded during analysis.",NA,"DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",2,"Cold Water",15,2015-09-15,2016-06-15,8,6.5,6,1,12.04,2015-12-17,100,0
"24","RRWC_WQX","26632-ORDEQ","Little Butte Cr. at bridge in town of Lake Creek (Rogue)","River/Stream","Lake Creek-Little Butte Creek",1625,"OR_SR_1710030708_02_105521",2,2,2,"Rogue",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","7DADMean","7 Day",2015-12-25,"00:00:00.0000000",NA,NA,"Calculated",42694038,12.17,"mg/l",12.17,"=","mg/l","Failed. Quality control criteria exceeded during analysis.",NA,"DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",2,"Cold Water",15,2015-09-15,2016-06-15,8,6.5,6,1,12.17,2015-12-25,100,0
"25","RRWC_WQX","26632-ORDEQ","Little Butte Cr. at bridge in town of Lake Creek (Rogue)","River/Stream","Lake Creek-Little Butte Creek",1625,"OR_SR_1710030708_02_105521",2,2,2,"Rogue",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","7DADMean","7 Day",2015-12-30,"00:00:00.0000000",NA,NA,"Calculated",42694183,12.54,"mg/l",12.54,"=","mg/l","Failed. Quality control criteria exceeded during analysis.",NA,"DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",2,"Cold Water",15,2015-09-15,2016-06-15,8,6.5,6,1,12.54,2015-12-30,100,0
"26","RRWC_WQX","26632-ORDEQ","Little Butte Cr. at bridge in town of Lake Creek (Rogue)","River/Stream","Lake Creek-Little Butte Creek",1625,"OR_SR_1710030708_02_105521",2,2,2,"Rogue",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","7DADMean","7 Day",2015-11-17,"00:00:00.0000000",NA,NA,"Calculated",42692936,11.82,"mg/l",11.82,"=","mg/l","Failed. Quality control criteria exceeded during analysis.",NA,"DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",2,"Cold Water",15,2015-09-15,2016-06-15,8,6.5,6,1,11.82,2015-11-17,99.9,0
"27","RRWC_WQX","26632-ORDEQ","Little Butte Cr. at bridge in town of Lake Creek (Rogue)","River/Stream","Lake Creek-Little Butte Creek",1625,"OR_SR_1710030708_02_105521",2,2,2,"Rogue",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","7DADMean","7 Day",2015-11-25,"00:00:00.0000000",NA,NA,"Calculated",42693168,11.73,"mg/l",11.73,"=","mg/l","Failed. Quality control criteria exceeded during analysis.",NA,"DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",2,"Cold Water",15,2015-09-15,2016-06-15,8,6.5,6,1,11.73,2015-11-25,99.9,0
"28","RRWC_WQX","26632-ORDEQ","Little Butte Cr. at bridge in town of Lake Creek (Rogue)","River/Stream","Lake Creek-Little Butte Creek",1625,"OR_SR_1710030708_02_105521",2,2,2,"Rogue",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","7DADMean","7 Day",2015-11-26,"00:00:00.0000000",NA,NA,"Calculated",42693197,11.91,"mg/l",11.91,"=","mg/l","Failed. Quality control criteria exceeded during analysis.",NA,"DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",2,"Cold Water",15,2015-09-15,2016-06-15,8,6.5,6,1,11.91,2015-11-26,99.9,0
"29","RRWC_WQX","26632-ORDEQ","Little Butte Cr. at bridge in town of Lake Creek (Rogue)","River/Stream","Lake Creek-Little Butte Creek",1625,"OR_SR_1710030708_02_105521",2,2,2,"Rogue",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","7DADMean","7 Day",2015-11-29,"00:00:00.0000000",NA,NA,"Calculated",42693284,12.6,"mg/l",12.6,"=","mg/l","Failed. Quality control criteria exceeded during analysis.",NA,"DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",2,"Cold Water",15,2015-09-15,2016-06-15,8,6.5,6,1,12.6,2015-11-29,99.9,0
"30","RRWC_WQX","26632-ORDEQ","Little Butte Cr. at bridge in town of Lake Creek (Rogue)","River/Stream","Lake Creek-Little Butte Creek",1625,"OR_SR_1710030708_02_105521",2,2,2,"Rogue",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","7DADMean","7 Day",2015-11-30,"00:00:00.0000000",NA,NA,"Calculated",42693313,12.77,"mg/l",12.77,"=","mg/l","Failed. Quality control criteria exceeded during analysis.",NA,"DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",2,"Cold Water",15,2015-09-15,2016-06-15,8,6.5,6,1,12.77,2015-11-30,99.9,0
"31","RRWC_WQX","26632-ORDEQ","Little Butte Cr. at bridge in town of Lake Creek (Rogue)","River/Stream","Lake Creek-Little Butte Creek",1625,"OR_SR_1710030708_02_105521",2,2,2,"Rogue",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","7DADMean","7 Day",2015-12-15,"00:00:00.0000000",NA,NA,"Calculated",42693748,11.74,"mg/l",11.74,"=","mg/l","Failed. Quality control criteria exceeded during analysis.",NA,"DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",2,"Cold Water",15,2015-09-15,2016-06-15,8,6.5,6,1,11.74,2015-12-15,99.9,0
"32","RRWC_WQX","26632-ORDEQ","Little Butte Cr. at bridge in town of Lake Creek (Rogue)","River/Stream","Lake Creek-Little Butte Creek",1625,"OR_SR_1710030708_02_105521",2,2,2,"Rogue",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","7DADMean","7 Day",2015-12-16,"00:00:00.0000000",NA,NA,"Calculated",42693777,11.88,"mg/l",11.88,"=","mg/l","Failed. Quality control criteria exceeded during analysis.",NA,"DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",2,"Cold Water",15,2015-09-15,2016-06-15,8,6.5,6,1,11.88,2015-12-16,100,0
"33","RRWC_WQX","26632-ORDEQ","Little Butte Cr. at bridge in town of Lake Creek (Rogue)","River/Stream","Lake Creek-Little Butte Creek",1625,"OR_SR_1710030708_02_105521",2,2,2,"Rogue",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","7DADMean","7 Day",2015-12-27,"00:00:00.0000000",NA,NA,"Calculated",42694096,12.33,"mg/l",12.33,"=","mg/l","Failed. Quality control criteria exceeded during analysis.",NA,"DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",2,"Cold Water",15,2015-09-15,2016-06-15,8,6.5,6,1,12.33,2015-12-27,100,0
"34","RRWC_WQX","26637-ORDEQ","Little Butte, at mill diversion pond nr. Reese Cr. Rd. (Rogue)","River/Stream","Kanutchan Creek-Little Butte Creek",1303,"OR_SR_1710030708_02_105521",2,2,2,"Rogue",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","7DADMean","7 Day",2016-09-16,"00:00:00.0000000",NA,NA,"Calculated",42701216,8.85,"mg/l",8.85,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",15,2016-09-15,2017-06-15,8,6.5,6,1,8.85,2016-09-16,94.8,1
"35","RRWC_WQX","26637-ORDEQ","Little Butte, at mill diversion pond nr. Reese Cr. Rd. (Rogue)","River/Stream","Kanutchan Creek-Little Butte Creek",1303,"OR_SR_1710030708_02_105521",2,2,2,"Rogue",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","7DADMean","7 Day",2015-09-28,"00:00:00.0000000",NA,NA,"Calculated",42701851,8.84,"mg/l",8.84,"=","mg/l",NA,"Corrected data entry error from handwriting on QC sheet","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",15,2015-09-15,2016-06-15,8,6.5,6,1,8.84,2015-09-28,94.4,1
"36","RRWC_WQX","26637-ORDEQ","Little Butte, at mill diversion pond nr. Reese Cr. Rd. (Rogue)","River/Stream","Kanutchan Creek-Little Butte Creek",1303,"OR_SR_1710030708_02_105521",2,2,2,"Rogue",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","7DADMean","7 Day",2016-09-30,"00:00:00.0000000",NA,NA,"Calculated",42701993,8.84,"mg/l",8.84,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",15,2016-09-15,2017-06-15,8,6.5,6,1,8.84,2016-09-30,93.7,1
"37","RRWC_WQX","26637-ORDEQ","Little Butte, at mill diversion pond nr. Reese Cr. Rd. (Rogue)","River/Stream","Kanutchan Creek-Little Butte Creek",1303,"OR_SR_1710030708_02_105521",2,2,2,"Rogue",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","7DADMean","7 Day",2016-10-04,"00:00:00.0000000",NA,NA,"Calculated",42702221,9.06,"mg/l",9.06,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",15,2016-09-15,2017-06-15,8,6.5,6,1,9.06,2016-10-04,93.6,1
"38","RRWC_WQX","26637-ORDEQ","Little Butte, at mill diversion pond nr. Reese Cr. Rd. (Rogue)","River/Stream","Kanutchan Creek-Little Butte Creek",1303,"OR_SR_1710030708_02_105521",2,2,2,"Rogue",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final","7DADMean","7 Day",2015-10-08,"00:00:00.0000000",NA,NA,"Calculated",42702421,9.18,"mg/l",9.18,"=","mg/l",NA,"Corrected data entry error from handwriting on QC sheet","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",15,2015-09-15,2016-06-15,8,6.5,6,1,9.18,2015-10-08,94.4,1
