"","OrganizationID","MLocID","StationDes","MonLocType","HUC12_Name","ELEV_Ft","AU_ID","WaterTypeCode","WaterBodyCode","ben_use_code","OWRD_Basin","wqstd_code","Pollu_ID","Char_Name","SampleMedia","SampleSubmedia","Sample_Fraction","Result_status","Statistical_Base","Time_Basis","SampleStartDate","SampleStartTime","Act_Depth_Top","act_depth_height","Result_Type","Result_UID","Result_Numeric","Result_Unit","IRResultNWQSunit","Result_Operator","IRWQSUnitName","lab_Comments","General_Comments","QualifierAbbr","QualifierTxt","DO_code","DO_Class","DO_SpawnCode","SpawnStart","SpawnEnd","crit_30D","crit_7Mi","crit_Min","in_spawn","critstart","critend","is.crit","DO_sat","Violation"
"11","KLAMATHTRIBES_WQX","SR0070","SYCAN RIVER AT DREWS ROAD","River/Stream","Chester Spring-Sycan River",4313,"OR_SR_1801020206_05_106977",2,2,5,"Klamath",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2014-04-15,"14:15:00.0000000",NA,"0","Actual",16088039,9.74,"mg/l",9.74,"=","mg/l",NA,"NO2+3 failed and was not re-ran by CIJ. NH4 was re-ran instead.CIJ",NA,NA,3,"Cool Water",NA,NA,NA,6.5,5,4,0,2014-07-01,2014-09-30,0,NA,0
"12","KLAMATHTRIBES_WQX","SR0070","SYCAN RIVER AT DREWS ROAD","River/Stream","Chester Spring-Sycan River",4313,"OR_SR_1801020206_05_106977",2,2,5,"Klamath",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2014-10-29,"13:30:00.0000000",NA,"0","Actual",16088233,9.87,"mg/l",9.87,"=","mg/l",NA,NA,NA,NA,3,"Cool Water",NA,NA,NA,6.5,5,4,0,2014-07-01,2014-09-30,0,NA,0
"13","KLAMATHTRIBES_WQX","SR0070","SYCAN RIVER AT DREWS ROAD","River/Stream","Chester Spring-Sycan River",4313,"OR_SR_1801020206_05_106977",2,2,5,"Klamath",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2008-03-25,"13:00:00.0000000",NA,"0","Actual",16086007,12.48,"mg/l",12.48,"=","mg/l",NA,NA,NA,NA,3,"Cool Water",NA,NA,NA,6.5,5,4,0,2008-07-01,2008-09-30,0,NA,0
"14","KLAMATHTRIBES_WQX","SR0070","SYCAN RIVER AT DREWS ROAD","River/Stream","Chester Spring-Sycan River",4313,"OR_SR_1801020206_05_106977",2,2,5,"Klamath",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2009-02-11,"12:10:00.0000000",NA,"0","Actual",16086272,10.84,"mg/l",10.84,"=","mg/l",NA,NA,NA,NA,3,"Cool Water",NA,NA,NA,6.5,5,4,0,2009-07-01,2009-09-30,0,NA,0
"15","KLAMATHTRIBES_WQX","SR0070","SYCAN RIVER AT DREWS ROAD","River/Stream","Chester Spring-Sycan River",4313,"OR_SR_1801020206_05_106977",2,2,5,"Klamath",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2012-01-25,"12:54:00.0000000",NA,"0","Actual",16087282,10.73,"mg/l",10.73,"=","mg/l",NA,NA,NA,NA,3,"Cool Water",NA,NA,NA,6.5,5,4,0,2012-07-01,2012-09-30,0,NA,0
"16","KLAMATHTRIBES_WQX","SR0070","SYCAN RIVER AT DREWS ROAD","River/Stream","Chester Spring-Sycan River",4313,"OR_SR_1801020206_05_106977",2,2,5,"Klamath",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2012-11-29,"11:26:00.0000000",NA,"0","Actual",16087590,10.59,"mg/l",10.59,"=","mg/l",NA,"NH4 changed from 0.014",NA,NA,3,"Cool Water",NA,NA,NA,6.5,5,4,0,2012-07-01,2012-09-30,0,NA,0
"17","KLAMATHTRIBES_WQX","SR0070","SYCAN RIVER AT DREWS ROAD","River/Stream","Chester Spring-Sycan River",4313,"OR_SR_1801020206_05_106977",2,2,5,"Klamath",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2012-12-11,"11:06:00.0000000",NA,"0","Actual",16087635,12.03,"mg/l",12.03,"=","mg/l",NA,"NH4 changed from 0.014, 0.046, 0.065 1st re-run changed from 0.006, 0.026, 0.050",NA,NA,3,"Cool Water",NA,NA,NA,6.5,5,4,0,2012-07-01,2012-09-30,0,NA,0
"18","KLAMATHTRIBES_WQX","SR0070","SYCAN RIVER AT DREWS ROAD","River/Stream","Chester Spring-Sycan River",4313,"OR_SR_1801020206_05_106977",2,2,5,"Klamath",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2014-04-02,"10:05:00.0000000",NA,"0","Actual",16088024,10.3,"mg/l",10.3,"=","mg/l",NA,NA,NA,NA,3,"Cool Water",NA,NA,NA,6.5,5,4,0,2014-07-01,2014-09-30,0,NA,0
"19","KLAMATHTRIBES_WQX","SR0070","SYCAN RIVER AT DREWS ROAD","River/Stream","Chester Spring-Sycan River",4313,"OR_SR_1801020206_05_106977",2,2,5,"Klamath",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2015-08-12,"13:50:00.0000000",NA,"0","Actual",16088473,13.89,"mg/l",13.89,"=","mg/l",NA,NA,NA,NA,3,"Cool Water",NA,NA,NA,6.5,5,4,0,2015-07-01,2015-09-30,1,NA,0
"20","KLAMATHTRIBES_WQX","SR0070","SYCAN RIVER AT DREWS ROAD","River/Stream","Chester Spring-Sycan River",4313,"OR_SR_1801020206_05_106977",2,2,5,"Klamath",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2015-09-22,"13:10:00.0000000",NA,"0","Actual",16088518,10.13,"mg/l",10.13,"=","mg/l",NA,NA,NA,NA,3,"Cool Water",NA,NA,NA,6.5,5,4,0,2015-07-01,2015-09-30,1,NA,0
"21","KLAMATHTRIBES_WQX","SR0080","SPRAGUE RIVER AT LONE PINE","River/Stream","Kamkoan Spring-Sprague River",4278,"OR_SR_1801020207_05_106978",2,2,5,"Klamath",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2008-01-28,"08:15:00.0000000",NA,"0","Actual",16089889,10.43,"mg/l",10.43,"=","mg/l",NA,"ice",NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2008-07-01,2008-09-30,0,NA,0
"22","KLAMATHTRIBES_WQX","SR0080","SPRAGUE RIVER AT LONE PINE","River/Stream","Kamkoan Spring-Sprague River",4278,"OR_SR_1801020207_05_106978",2,2,5,"Klamath",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2008-02-14,"08:50:00.0000000",NA,"0","Actual",16089900,10.68,"mg/l",10.68,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2008-07-01,2008-09-30,0,NA,0
"23","KLAMATHTRIBES_WQX","SR0080","SPRAGUE RIVER AT LONE PINE","River/Stream","Kamkoan Spring-Sprague River",4278,"OR_SR_1801020207_05_106978",2,2,5,"Klamath",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2008-11-18,"12:52:00.0000000",NA,"0","Actual",16090115,10.55,"mg/l",10.55,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2008-07-01,2008-09-30,0,NA,0
"24","KLAMATHTRIBES_WQX","SR0080","SPRAGUE RIVER AT LONE PINE","River/Stream","Kamkoan Spring-Sprague River",4278,"OR_SR_1801020207_05_106978",2,2,5,"Klamath",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2009-12-01,"13:40:00.0000000",NA,"0","Actual",16090479,11.58,"mg/l",11.58,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2009-07-01,2009-09-30,0,NA,0
"25","KLAMATHTRIBES_WQX","SR0080","SPRAGUE RIVER AT LONE PINE","River/Stream","Kamkoan Spring-Sprague River",4278,"OR_SR_1801020207_05_106978",2,2,5,"Klamath",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2010-02-08,"13:20:00.0000000",NA,"0","Actual",16090519,11.04,"mg/l",11.04,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2010-07-01,2010-09-30,0,NA,0
"26","KLAMATHTRIBES_WQX","SR0080","SPRAGUE RIVER AT LONE PINE","River/Stream","Kamkoan Spring-Sprague River",4278,"OR_SR_1801020207_05_106978",2,2,5,"Klamath",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2010-04-22,"11:45:00.0000000",NA,"0","Actual",16090589,10.54,"mg/l",10.54,"=","mg/l",NA,"PO4+Dup rerun changed from .034, .036",NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2010-07-01,2010-09-30,0,NA,0
"27","KLAMATHTRIBES_WQX","SR0080","SPRAGUE RIVER AT LONE PINE","River/Stream","Kamkoan Spring-Sprague River",4278,"OR_SR_1801020207_05_106978",2,2,5,"Klamath",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2010-11-30,"14:40:00.0000000",NA,"0","Actual",16090773,12.65,"mg/l",12.65,"=","mg/l",NA,"No Q Taken - River Frozen Over",NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2010-07-01,2010-09-30,0,NA,0
"28","KLAMATHTRIBES_WQX","SR0080","SPRAGUE RIVER AT LONE PINE","River/Stream","Kamkoan Spring-Sprague River",4278,"OR_SR_1801020207_05_106978",2,2,5,"Klamath",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2011-02-23,"09:25:00.0000000",NA,"0","Actual",16090848,11.85,"mg/l",11.85,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2011-07-01,2011-09-30,0,NA,0
"29","KLAMATHTRIBES_WQX","SR0080","SPRAGUE RIVER AT LONE PINE","River/Stream","Kamkoan Spring-Sprague River",4278,"OR_SR_1801020207_05_106978",2,2,5,"Klamath",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2011-03-09,"13:00:00.0000000",NA,"0","Actual",16090878,10.23,"mg/l",10.23,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2011-07-01,2011-09-30,0,NA,0
"30","KLAMATHTRIBES_WQX","SR0080","SPRAGUE RIVER AT LONE PINE","River/Stream","Kamkoan Spring-Sprague River",4278,"OR_SR_1801020207_05_106978",2,2,5,"Klamath",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2011-12-14,"12:15:00.0000000",NA,"0","Actual",16091147,12.78,"mg/l",12.78,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2011-07-01,2011-09-30,0,NA,0
"31","KLAMATHTRIBES_WQX","SR0080","SPRAGUE RIVER AT LONE PINE","River/Stream","Kamkoan Spring-Sprague River",4278,"OR_SR_1801020207_05_106978",2,2,5,"Klamath",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2012-03-06,"12:45:00.0000000",NA,"0","Actual",16091222,10.87,"mg/l",10.87,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2012-07-01,2012-09-30,0,NA,0
"32","KLAMATHTRIBES_WQX","SR0080","SPRAGUE RIVER AT LONE PINE","River/Stream","Kamkoan Spring-Sprague River",4278,"OR_SR_1801020207_05_106978",2,2,5,"Klamath",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2012-11-29,"13:20:00.0000000",NA,"0","Actual",16091491,11.24,"mg/l",11.24,"=","mg/l",NA,"NH4 changed from 0.010",NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2012-07-01,2012-09-30,0,NA,0
"33","KLAMATHTRIBES_WQX","SR0080","SPRAGUE RIVER AT LONE PINE","River/Stream","Kamkoan Spring-Sprague River",4278,"OR_SR_1801020207_05_106978",2,2,5,"Klamath",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2013-11-13,"12:15:00.0000000",NA,"0","Actual",16091761,10.77,"mg/l",10.77,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2013-07-01,2013-09-30,0,NA,0
"34","KLAMATHTRIBES_WQX","SR0080","SPRAGUE RIVER AT LONE PINE","River/Stream","Kamkoan Spring-Sprague River",4278,"OR_SR_1801020207_05_106978",2,2,5,"Klamath",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2014-01-22,"13:00:00.0000000",NA,"0","Actual",16091776,12.06,"mg/l",12.06,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2014-07-01,2014-09-30,0,NA,0
"35","KLAMATHTRIBES_WQX","SR0080","SPRAGUE RIVER AT LONE PINE","River/Stream","Kamkoan Spring-Sprague River",4278,"OR_SR_1801020207_05_106978",2,2,5,"Klamath",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2014-02-04,"13:15:00.0000000",NA,"0","Actual",16091791,12.18,"mg/l",12.18,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2014-07-01,2014-09-30,0,NA,0
"36","KLAMATHTRIBES_WQX","SR0080","SPRAGUE RIVER AT LONE PINE","River/Stream","Kamkoan Spring-Sprague River",4278,"OR_SR_1801020207_05_106978",2,2,5,"Klamath",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2008-03-13,"08:20:00.0000000",NA,"0","Actual",16089922,9.12,"mg/l",9.12,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2008-07-01,2008-09-30,0,NA,0
"37","KLAMATHTRIBES_WQX","SR0080","SPRAGUE RIVER AT LONE PINE","River/Stream","Kamkoan Spring-Sprague River",4278,"OR_SR_1801020207_05_106978",2,2,5,"Klamath",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2008-05-07,"12:28:00.0000000",NA,"0","Actual",16089975,7.48,"mg/l",7.48,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2008-07-01,2008-09-30,0,NA,1
"38","KLAMATHTRIBES_WQX","SR0080","SPRAGUE RIVER AT LONE PINE","River/Stream","Kamkoan Spring-Sprague River",4278,"OR_SR_1801020207_05_106978",2,2,5,"Klamath",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2008-05-21,"13:00:00.0000000",NA,"0","Actual",16089986,7.61,"mg/l",7.61,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2008-07-01,2008-09-30,0,NA,1
"39","KLAMATHTRIBES_WQX","SR0080","SPRAGUE RIVER AT LONE PINE","River/Stream","Kamkoan Spring-Sprague River",4278,"OR_SR_1801020207_05_106978",2,2,5,"Klamath",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2009-05-05,"12:38:00.0000000",NA,"0","Actual",16090283,8.63,"mg/l",8.63,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2009-07-01,2009-09-30,0,NA,0
"40","KLAMATHTRIBES_WQX","SR0080","SPRAGUE RIVER AT LONE PINE","River/Stream","Kamkoan Spring-Sprague River",4278,"OR_SR_1801020207_05_106978",2,2,5,"Klamath",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2011-05-03,"12:10:00.0000000",NA,"0","Actual",16090937,9.08,"mg/l",9.08,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2011-07-01,2011-09-30,0,NA,0
"41","KLAMATHTRIBES_WQX","SR0080","SPRAGUE RIVER AT LONE PINE","River/Stream","Kamkoan Spring-Sprague River",4278,"OR_SR_1801020207_05_106978",2,2,5,"Klamath",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2011-08-24,"12:41:00.0000000",NA,"0","Actual",16091057,8.42,"mg/l",8.42,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2011-07-01,2011-09-30,1,NA,0
"42","KLAMATHTRIBES_WQX","SR0080","SPRAGUE RIVER AT LONE PINE","River/Stream","Kamkoan Spring-Sprague River",4278,"OR_SR_1801020207_05_106978",2,2,5,"Klamath",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2012-07-10,"12:54:00.0000000",NA,"0","Actual",16091357,7.69,"mg/l",7.69,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2012-07-01,2012-09-30,1,NA,1
"43","KLAMATHTRIBES_WQX","SR0080","SPRAGUE RIVER AT LONE PINE","River/Stream","Kamkoan Spring-Sprague River",4278,"OR_SR_1801020207_05_106978",2,2,5,"Klamath",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2012-10-15,"12:57:00.0000000",NA,"0","Actual",16091461,9.38,"mg/l",9.38,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2012-07-01,2012-09-30,0,NA,0
"44","KLAMATHTRIBES_WQX","SR0080","SPRAGUE RIVER AT LONE PINE","River/Stream","Kamkoan Spring-Sprague River",4278,"OR_SR_1801020207_05_106978",2,2,5,"Klamath",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2013-05-15,"12:55:00.0000000",NA,"0","Actual",16091596,8.85,"mg/l",8.85,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2013-07-01,2013-09-30,0,NA,0
"45","KLAMATHTRIBES_WQX","SR0080","SPRAGUE RIVER AT LONE PINE","River/Stream","Kamkoan Spring-Sprague River",4278,"OR_SR_1801020207_05_106978",2,2,5,"Klamath",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2014-03-06,"12:45:00.0000000",NA,"0","Actual",16091813,9.54,"mg/l",9.54,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2014-07-01,2014-09-30,0,NA,0
"46","KLAMATHTRIBES_WQX","SR0080","SPRAGUE RIVER AT LONE PINE","River/Stream","Kamkoan Spring-Sprague River",4278,"OR_SR_1801020207_05_106978",2,2,5,"Klamath",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2015-09-23,"12:55:00.0000000",NA,"0","Actual",16092321,8.69,"mg/l",8.69,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2015-07-01,2015-09-30,1,NA,0
"47","KLAMATHTRIBES_WQX","SR0080","SPRAGUE RIVER AT LONE PINE","River/Stream","Kamkoan Spring-Sprague River",4278,"OR_SR_1801020207_05_106978",2,2,5,"Klamath",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2013-08-21,"09:23:00.0000000",NA,"0","Actual",16091671,6.25,"mg/l",6.25,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2013-07-01,2013-09-30,1,NA,1
"48","KLAMATHTRIBES_WQX","SR0080","SPRAGUE RIVER AT LONE PINE","River/Stream","Kamkoan Spring-Sprague River",4278,"OR_SR_1801020207_05_106978",2,2,5,"Klamath",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2014-08-07,"08:50:00.0000000",NA,"0","Actual",16091961,5.84,"mg/l",5.84,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2014-07-01,2014-09-30,1,NA,1
"49","KLAMATHTRIBES_WQX","SR0080","SPRAGUE RIVER AT LONE PINE","River/Stream","Kamkoan Spring-Sprague River",4278,"OR_SR_1801020207_05_106978",2,2,5,"Klamath",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2014-08-20,"09:00:00.0000000",NA,"0","Actual",16091976,6.51,"mg/l",6.51,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2014-07-01,2014-09-30,1,NA,1
"50","KLAMATHTRIBES_WQX","SR0090","SPRAGUE RIVER AT POWER PLANT","River/Stream","Crystal Castle Spring-Sprague River",4211,"OR_SR_1801020207_05_106978",2,2,5,"Klamath",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2008-08-26,"12:40:00.0000000",NA,"0","Actual",16093830,9.8,"mg/l",9.8,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2008-07-01,2008-09-30,1,NA,0
"51","KLAMATHTRIBES_WQX","SR0090","SPRAGUE RIVER AT POWER PLANT","River/Stream","Crystal Castle Spring-Sprague River",4211,"OR_SR_1801020207_05_106978",2,2,5,"Klamath",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2009-09-09,"14:05:00.0000000",NA,"0","Actual",16094275,9.93,"mg/l",9.93,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2009-07-01,2009-09-30,1,NA,0
"52","KLAMATHTRIBES_WQX","SR0090","SPRAGUE RIVER AT POWER PLANT","River/Stream","Crystal Castle Spring-Sprague River",4211,"OR_SR_1801020207_05_106978",2,2,5,"Klamath",3,154,"Dissolved oxygen (DO)","Water",NA,NA,"Final",NA,NA,2010-05-20,"15:55:00.0000000",NA,"0","Actual",16094510,9.42,"mg/l",9.42,"=","mg/l",NA,NA,NA,NA,2,"Cold Water",NA,NA,NA,8,6.5,6,0,2010-07-01,2010-09-30,0,NA,0
